user_id,item_list
5433,23300 22639 1440 15466 22675 5705 22417 23296 6073 13222
5434,21920 15550 30838 26183 27612 26935 25023 14294 96 14345
5435,35326 2478 18390 31658 1893 25708 6099 22963 6083 30827
5436,29357 20944 21583 1828 22963 22964 29358 16596 22459 22225
5437,6392 6667 6664 17711 17709 6662 25575 6226 2648 2179
5438,95 3284 30828 2020 30827 20969 3310 11519 11396 81
5439,24043 28611 22909 11671 5058 7615 22539 4966 29059 13647
5440,14169 4284 8685 3058 15236 471 9747 15105 9856 3169
5441,6474 4601 82 11716 3671 6528 95 11146 14140 11148
5442,11146 11329 11347 11326 934 11359 22970 1440 5037 3669
5443,15951 13675 13811 15949 13812 22100 6934 24051 28654 15950
5444,5054 6204 6205 99 3077 26815 7416 7565 9312 6543
5445,82 9434 27392 6637 15677 7121 26296 25254 10971 23357
5446,13071 5057 3325 12406 3618 19092 6741 4937 1039 3638
5447,1893 23722 3365 3335 95 15550 30541 24305 1895 23721
5448,17401 11159 7742 17423 4517 4143 4952 24724 1555 29317
5449,21474 29317 5940 8449 6077 29367 28752 2159 16570 19433
5450,27847 25858 23862 27965 26904 24923 26788 26894 27559 25067
5451,4269 6348 28754 15604 21329 4980 1537 14731 19003 7827
5452,7424 82 7673 7425 91 28604 30475 1868 18925 30476
5453,11512 4137 1075 6380 9360 9944 9935 9622 3141 9350
5454,14748 9354 3439 4376 9241 15617 2599 10087 3670 5636
5455,6620 20253 34300 9636 20252 8643 6832 20254 31352 9637
5456,9452 9266 251 4843 13974 4838 23440 9305 13973 9243
5457,2667 7937 2638 4968 23740 24497 23721 9354 900 24450
5458,13346 3024 2669 13092 3035 3402 23430 2564 699 9748
5459,15059 3034 11151 14972 15586 9456 660 3169 11154 8657
5460,6593 12205 6628 30338 1659 1404 4659 12236 94 1438
5461,190 243 4698 14847 14862 6593 8677 6544 3057 5581
5462,24356 6475 11714 11617 10321 10379 13074 10407 11715 4937
5464,4242 29141 29901 28734 4894 25357 6475 22243 7767 6796
5465,18973 7821 15464 95 10375 4257 2522 10902 535 983
5466,18973 15923 23660 23060 23061 4504 16742 15496 14205 4873
5467,17426 17225 17219 6142 6155 24300 17400 6078 1397 17280
5468,11148 11147 1187 7535 1186 7807 7888 99 7536 3671
5469,28863 28861 19159 31270 19171 31266 19157 21256 15934 22060
5470,6475 1397 4367 1580 15606 4107 9467 660 116 7700
5471,2884 21295 9123 11992 2676 9114 9124 4367 9128 211
5472,8670 3049 3061 10053 8671 712 10116 1969 9907 10169
5473,4137 3113 1091 4298 3671 4930 4838 10327 10263 9305
5474,5418 5567 4191 1316 5696 5851 14017 4082 4887 946
5475,11146 82 22059 22067 19075 22466 4601 18413 18370 2404
5476,4696 9622 18653 4439 1889 4004 30 7542 28662 22339
5477,17698 3681 24372 24707 8662 10137 1969 11147 17699 11148
5478,7928 4690 1074 6408 6414 7501 6007 9592 4276 14019
5479,1781 4313 2638 13087 13476 4853 13393 4852 13358 1375
5480,1039 6505 13832 9348 4221 2388 6862 21181 14812 4004
5481,28340 30549 34240 3062 82 29813 28139 29815 29806 37155
5482,4755 17843 17888 17861 17998 4788 4457 17900 4779 4784
5483,82 30132 4316 10327 10225 5511 5510 2634 4319 2583
5484,4852 4915 2668 6474 3670 6408 4854 9114 9271 11014
5485,10358 15146 4601 1589 3200 10903 10418 11046 11254 11248
5486,32286 12013 6854 14321 24220 15964 32571 23683 6652 32399
5487,82 4206 4733 6896 29140 23348 3325 4880 10187 3061
5488,3074 15606 6609 4269 9631 8657 15152 4566 2837 13684
5490,11950 13581 11147 3126 11149 13671 13606 7067 30353 7087
5491,3062 15510 9677 24993 2671 25140 23852 3224 15912 6684
5492,4489 8626 8625 8632 8631 4249 18589 3386 15273 7311
5493,82 4609 21306 17557 29758 19034 29424 18149 4764 21264
5494,4111 15470 1848 95 13266 1687 6650 1660 10321 1970
5495,3671 4185 3670 10341 13385 1368 12651 82 8760 3723
5496,21410 29757 21575 5239 4769 16807 18148 17854 21301 16704
5497,10252 1684 30421 13606 22027 5203 3657 13444 10270 10291
5498,24633 3101 30316 9782 1146 6547 24966 1211 20911 6618
5499,5043 2549 18066 9335 31153 4181 30115 9192 13454 10442
5500,6489 9295 5008 10365 4580 9621 6593 9247 10319 4665
5501,82 7455 7324 5034 7306 13865 7279 7218 7286 4851
5502,19034 19014 17555 18986 18987 21385 9543 18955 29736 29491
5503,23710 4935 9559 25724 21066 9335 9676 450 25778 454
5504,23183 5098 17532 1884 23184 23191 4137 3647 5069 17538
5505,4667 21202 15882 8696 94 13585 8745 971 9823 3864
5506,9224 390 1815 7730 7727 9223 9262 26832 5939 5975
5507,14890 5581 4395 25026 21070 2431 18114 2353 24063 17648
5509,9248 6593 620 4205 8666 28654 4319 948 64 4934
5510,6369 22486 7552 13976 24736 4838 5847 22406 390 11683
5511,17389 6730 3618 4439 17423 6489 25403 5975 3204 29129
5512,26858 27421 14520 35447 34928 6975 28460 19962 31295 25851
5513,2647 6721 11714 11715 6576 6578 6441 6440 6389 1970
5514,21937 15887 18643 15752 8571 29747 4305 6822 4616 2591
5515,10903 82 10375 10358 10872 10902 9114 3466 11046 11045
5516,6677 6503 6584 6378 6725 6583 6755 6849 6756 6754
5517,9858 3479 691 3500 11529 3682 14950 15453 3413 11760
5518,18370 11148 4937 82 11146 24294 17614 18427 22042 11600
5519,4313 4659 2638 3671 2667 18418 4185 14015 28647 5656
5520,12323 82 13975 18059 5930 14128 23584 1897 12243 12407
5521,18370 4269 15223 24294 4934 9329 1645 8569 23737 23378
5522,9261 17273 9260 9125 2628 10365 17338 2170 12158 4937
5523,654 15496 7354 14812 29189 5645 8760 23426 28522 6348
5524,13948 4839 4840 3639 4914 9305 5938 13949 5720 5852
5525,13074 18641 4007 8806 2012 15833 4077 8670 3120 4580
5527,4695 9788 3671 4696 4330 1675 4185 18620 7656 7821
5528,6529 6275 6226 6664 6865 6278 11812 6656 5510 6530
5529,4914 9935 4698 6489 7888 21181 99 9944 1683 1684
5530,30669 2176 5209 15826 13335 85 4937 18025 566 9329
5532,23846 23847 23844 7928 23840 20305 25435 7927 25417 2381
5533,13675 11549 10345 11492 11715 11540 27361 11487 24355 10329
5534,19048 21329 28920 18987 29550 28819 18972 19015 5113 18932
5535,6853 4601 19091 18370 31728 11985 18427 31264 19136 6845
5536,19641 18427 34539 23728 13606 24077 26173 18370 22459 19987
5537,11907 4962 7928 9352 15345 7820 18694 3670 21196 7927
5538,18370 18413 23729 6475 3867 13074 23726 9329 4439 19107
5539,10004 8662 9944 9935 11601 11084 11737 5523 10225 5664
5540,21292 82 2659 4518 3065 1197 20931 11653 12694 12706
5541,31878 22233 30624 20599 29422 18167 29492 17535 29508 19164
5542,29460 31398 18986 23660 1364 23205 2694 23184 23200 22939
5543,30812 30677 30625 30811 6529 3269 2557 6532 2012 14871
5544,3638 34881 24932 3639 24959 31944 6321 20050 18147 742
5545,15496 11649 18370 6528 21493 18427 19092 15146 6531 1889
5546,1589 14812 82 11281 12406 17338 25664 25740 30454 1907
5547,23714 7411 4601 10123 10070 10099 7386 8662 15756 15617
5548,3062 15957 6060 12663 18308 19605 28647 9534 11636 21530
5549,24294 23737 24296 9329 15902 3077 4309 6741 23738 22086
5550,10329 4008 17208 6583 6443 11148 10345 17230 6150 19331
5551,4380 31093 4608 4439 29060 4848 21124 4864 23457 4206
5552,2581 21679 29348 29347 8380 29380 1316 2617 8381 971
5553,15510 3062 29967 23420 3605 11148 11147 12905 23426 4830
5554,3383 8680 9858 9274 3671 4283 28790 42 5761 26
5555,17528 4695 1487 5749 11460 1528 9507 21175 15620 9568
5556,116 660 2 6835 9856 2566 2635 7615 12528 3328
5557,12391 5391 20955 5415 26877 6311 7239 11120 20956 11716
5558,15496 388 614 9212 11147 6900 11148 3638 284 4107
5559,4840 4839 15345 4601 4695 6730 10363 4926 17713 10362
5560,6475 11482 4566 20976 8586 2910 4260 10789 4376 11820
5561,4601 24932 25643 24633 23725 25026 4937 18623 30316 4082
5562,16827 21610 23516 16742 16819 16815 23514 16828 5158 18144
5563,17481 36116 23170 17389 17242 15965 31780 17194 36973 24807
5564,454 452 3955 3845 15213 8575 455 23197 28602 450
5565,9390 15606 9391 9458 82 15744 8657 3638 29050 17623
5567,24716 24759 33500 25100 27366 3126 26661 7816 27153 35422
5568,6161 6162 6167 10409 10321 5034 7907 6206 10396 10309
5569,96 14140 29189 1775 33461 5598 30167 1378 1828 3284
5570,4601 4008 5645 23691 13998 5648 7843 24154 6125 1228
5571,8492 8685 2631 2820 4545 15318 11653 5819 29058 11143
5572,4934 4832 9434 2093 8760 4736 23426 8683 15463 15965
5573,13811 20933 82 2199 13816 13817 4504 25875 23968 4832
5574,23693 14154 21470 572 18609 4883 538 3968 8492 12819
5575,18427 13074 15208 2012 3439 4934 15606 15677 8569 405
5576,6628 3258 3062 11197 9533 3224 28644 6730 6989 30672
5577,23693 15340 3549 19036 18987 16731 18986 18933 17528 18935
5578,4474 1488 1383 6645 23452 12754 85 4806 5258 7758
5579,35602 13105 3218 24813 6096 16557 828 3794 13386 32204
5580,4370 85 6380 6432 4387 1397 3671 23693 12677 4185
5581,1917 4580 663 8666 28875 4366 3466 7938 3488 5938
5582,19091 19751 28595 16872 19752 15484 19753 16720 20493 24349
5583,16802 16723 16860 16699 16656 16713 16716 16704 18030 16852
5584,12391 12228 12388 26877 6278 6226 6530 6240 28095 11812
5585,27088 27965 2668 28271 6827 27086 34580 33854 33642 26259
5586,14069 17014 17058 95 30742 9747 16980 16963 9725 16962
5587,32074 20500 20118 20401 37742 20498 24191 20499 20400 11223
5588,6322 4689 15509 23685 3667 18955 4593 11143 9534 29460
5589,14888 17636 15433 6987 9106 6348 290 14931 15435 17565
5590,21192 15345 1141 13985 30338 25027 17171 4934 2642 25403
5591,4439 4216 5069 8492 29550 28926 23322 29736 18413 23253
5592,11146 96 16993 82 12534 3335 13287 3663 14140 3668
5593,10013 24355 1970 30588 30586 10165 23721 34695 34689 34694
5594,82 2782 4297 3597 4601 6386 4298 5911 6611 1581
5595,3062 4962 15457 7939 4829 7645 518 10191 28654 3393
5596,4601 14128 14847 9622 4297 745 1 243 3488 7536
5597,19092 19431 4211 3378 3463 3411 14792 9944 9354 3515
5598,6736 13926 13924 6737 7946 33105 6766 15821 7948 12472
5599,82 23693 3057 7656 9063 8321 2410 21881 9248 14360
5600,4929 7317 21941 7113 7158 2609 8782 11992 28618 16917
5601,4853 4584 11146 4854 2357 4439 9268 13730 5771 13266
5602,6530 82 31516 24355 24440 5949 33989 23862 10387 13071
5603,31371 31373 19768 35453 19769 30337 31698 20496 17585 27388
5604,29739 29289 21576 16827 29346 16801 5115 29311 29357 19034
5605,3671 5007 4185 9700 15130 5735 29656 1472 21192 22014
5606,1454 30439 11030 1455 10967 5566 9491 15929 6114 6919
5607,24260 7769 20757 20244 20742 25817 16967 26048 20761 27450
5608,82 9297 39 4979 7032 3549 2578 4062 85 3062
5609,10387 5605 10326 11147 24651 14730 10165 10149 5604 10007
5610,6474 4830 7535 9123 5054 15951 9128 28146 99 4914
5611,12395 5124 22075 18168 18144 12344 29320 16686 29300 16705
5612,25021 6489 15345 6684 6619 6547 2671 23980 33989 9616
5613,16518 22675 1440 6408 1378 1775 25262 23021 12394 29654
5614,15451 9666 21463 6934 9124 3238 22951 13718 5690 11917
5615,3280 4700 5358 35 22103 1995 21551 21569 16675 4506
5616,2591 2609 5482 5938 5486 15833 5528 9190 3681 5527
5617,6741 4569 11847 10363 11858 4418 11534 7712 11857 11838
5618,4937 9354 2583 19092 1174 18564 15833 1560 28654 15472
5619,11666 24367 4555 7535 7701 17015 16993 30742 17032 3562
5620,82 6275 6277 6392 6664 6278 6529 6864 1917 6226
5621,4962 21286 5037 18602 15928 9425 6919 4319 7463 3006
5622,15902 4616 384 24294 23494 651 1580 11653 17733 18833
5623,32570 18444 9760 16106 22052 23283 14216 32312 19779 5133
5625,4992 4566 1075 9534 4616 2537 469 23711 9494 15752
5626,25858 6489 24797 25947 6121 28406 9799 5666 7 20935
5627,3647 13037 21289 28986 3703 19265 15734 17532 1075 9469
5628,31381 8266 11046 26951 10375 24046 7881 22257 11293 8240
5629,9641 2466 9640 11752 508 2467 11908 13514 11964 3269
5630,10971 4474 405 8474 4855 9434 6672 14151 51 8454
5631,82 9297 4962 5783 2656 11148 28659 4830 11147 9295
5632,4457 16819 16801 16827 16769 4499 29755 16859 21233 16676
5633,4930 4838 13725 4839 1050 13724 9188 1454 9985 4965
5634,11973 33288 18964 4827 33387 3647 10508 24283 10409 10376
5635,25392 99 6165 82 7888 96 3237 14140 7 23350
5636,17908 17835 17843 17995 17849 17830 18004 17810 17827 16784
5637,12433 25582 7927 25358 34200 26191 10879 11090 34357 34185
5638,18413 18370 1039 6077 9126 15765 3346 6385 18427 6934
5639,6497 31418 8421 8760 3597 6466 1501 1 17161 15044
5640,4298 6369 6861 6366 6367 6730 13977 11616 13065 6677
5641,26296 27392 13262 27584 32746 28146 6475 24558 25439 19552
5642,4915 4830 5993 4695 4853 82 9268 4217 5929 4854
5643,4601 25079 3671 4816 211 7781 4930 2919 4185 11146
5644,13279 3792 13105 5015 9692 15540 22580 6460 21217 13216
5645,1745 18092 1744 3639 1082 14110 3721 22518 4001 29146
5646,18370 13684 24294 8923 728 15034 15471 15085 23734 22371
5648,25681 30083 7706 25678 16565 4112 26249 29362 25713 18398
5649,16963 6803 9637 82 4588 7850 11979 7661 3350 6639
5650,82 6927 4859 5778 7318 2917 14748 9789 7500 11753
5651,24355 11716 6583 6584 6753 2648 18413 23707 6760 18370
5652,9985 9971 9188 9944 9935 9187 3594 7857 3160 3569
5653,3670 24355 24356 10379 3021 23862 9906 9944 4298 3074
5654,82 23656 3354 6664 6865 6392 29263 6077 7266 15501
5655,20310 23656 3287 12012 30298 6810 19092 10501 95 14825
5656,4439 9463 4695 1141 3612 9434 4396 15116 10274 6546
5657,29380 29347 17552 18928 18964 29550 21909 22739 21385 21901
5658,14065 16962 25024 1230 1054 2052 29197 9725 11201 1346
5659,19092 1970 3536 2961 7656 1965 2960 31402 23421 31988
5660,13182 15604 6822 15443 14963 4137 6380 15223 3154 14950
5661,5636 4569 794 4387 25547 15982 19026 20570 19554 19933
5662,192 3140 13249 10087 8489 4285 39 7101 7 10079
5663,25725 4708 4543 30548 1498 1969 25635 2982 10263 15728
5664,186 18818 2837 5098 15118 3130 451 3128 2859 17538
5665,10436 10407 10406 18370 10376 10309 13074 4926 10266 3327
5666,1781 1454 6531 1889 82 2318 1455 1965 28657 23980
5667,17492 5198 30624 4765 5181 21337 5195 18027 4509 29757
5668,5735 11760 15504 17675 29076 5472 4566 14913 15251 60
5669,3062 4601 15496 1560 3057 13681 5783 6730 1091 6384
5670,7238 7239 6529 7371 6278 6528 6226 8890 82 6240
5671,4937 8760 24661 9354 25730 14871 20299 10297 23718 25223
5672,82 4376 18427 17800 24248 8657 2789 9631 6298 22241
5673,82 10345 10329 10215 4439 14463 3671 10416 10262 4185
5674,16784 23300 16783 17882 16862 21596 5293 22225 5301 17919
5675,7542 22555 21928 5636 15887 7517 3183 18653 738 4234
5676,3439 405 9452 85 10971 9434 14730 23986 8657 3169
5677,4839 10185 9243 9305 23700 10178 3670 7552 6528 9254
5678,17537 29494 29550 5113 29797 29775 17561 5275 29796 28920
5679,6756 6584 6759 6751 24340 6760 6757 6752 6754 6758
5680,15916 10225 10255 10272 13046 6632 6475 10182 10263 3662
5681,15550 11084 25023 9971 24460 30548 30541 25034 9121 30281
5682,4370 6593 21143 4185 9765 30 28722 11642 4587 4561
5683,1969 19075 18059 24390 19074 11617 22508 2012 22466 10248
5684,18370 1608 5963 7500 9329 5850 7716 1320 4177 405
5685,18413 2012 2901 4137 82 4253 4076 671 664 641
5686,4062 455 23319 450 4311 454 1884 451 3765 452
5687,6165 16905 6197 11686 16906 18370 5011 9390 21407 2555
5688,24768 20712 32508 150 25085 30987 27971 36926 25708 27984
5689,9725 30742 17014 14069 17015 15994 17710 16937 81 4588
5690,13271 1568 1492 13279 1194 7529 18118 1474 7531 2116
5691,4305 3381 3141 6772 3581 29091 4859 3563 15084 9830
5692,9173 9190 9178 9265 9264 9266 4298 9352 3112 4297
5693,18059 21318 4728 7767 17012 6149 30721 9263 4980 18375
5694,82 2583 3335 9297 3645 4673 3605 11329 3062 5938
5695,82 18907 24661 25566 30586 25122 4937 7959 9272 23659
5696,454 455 23322 451 18818 22252 31624 23319 3846 5272
5697,25079 3595 27392 26296 5939 26531 5026 30125 9471 6927
5698,82 96 26722 34417 2477 2505 10365 23350 14140 3108
5699,6348 6069 4932 6822 18853 1397 23527 74 471 33357
5700,6489 21363 22589 11189 4316 15309 22355 3334 9803 17781
5701,13998 1380 1882 10256 10329 2317 1782 1781 2199 10230
5702,23969 24183 4716 1580 13182 8704 15566 14143 6974 7927
5703,13389 13196 23722 13228 9650 3258 14017 2222 22643 13204
5704,3062 11150 6116 11151 9622 6115 22339 6909 17760 12806
5705,26303 28221 27351 23350 26525 27985 10983 4639 4695 10401
5706,12663 9196 7656 4561 15960 1916 1560 95 1917 9216
5707,13671 25034 82 10307 22508 12005 30436 23551 14167 11769
5708,7958 7966 33726 32681 34754 24941 24942 25528 30563 25195
5709,11146 4695 4336 19092 17975 14891 17976 3669 3045 9248
5710,23712 12105 12094 12215 17486 8881 12142 9088 15070 12148
5711,36210 28160 25205 26585 35220 16877 32632 20539 25557 12876
5712,9038 9003 1741 3498 8983 6530 1859 482 10492 36612
5713,4930 18370 9305 4843 3671 4937 22326 6741 18645 8806
5714,9201 21684 7544 34723 33301 18973 37357 9307 9114 2668
5715,29787 29492 17561 21585 29494 19054 21349 5242 17537 19021
5716,9622 15887 15957 11146 7954 3671 22103 4185 5645 5647
5717,1229 17405 25021 1909 20955 25643 29063 30579 30465 30518
5718,19092 7656 10365 3670 7807 23426 18342 64 633 4601
5719,4717 18647 1228 3645 4395 3949 4660 4893 24147 30635
5720,15482 17728 11151 17733 18839 4825 11152 4826 15925 18832
5721,9677 5636 82 6489 1897 15466 11146 3258 31427 6099
5722,25581 25582 26339 27089 14475 27356 36210 27735 7723 27427
5723,6475 7781 4380 5209 17626 2995 6343 29422 3439 23728
5724,29221 3104 22736 22829 5827 6414 6408 14037 19619 29237
5725,7865 6662 4934 4937 6658 6667 4963 9354 5668 10003
5726,9640 12060 9639 34568 9641 21192 4937 6741 7925 1917
5728,82 1397 18413 24294 23378 741 28847 1764 15471 5209
5729,34881 1860 399 9167 25031 2814 2920 2796 15227 28653
5730,13660 21563 29419 17090 21562 2229 3267 21574 6101 22957
5731,10329 10345 10306 10015 4008 10262 7723 10416 10123 4616
5732,9187 10004 7857 11084 15726 15727 4252 9944 10096 10225
5733,6853 6503 6373 10363 10404 9944 10373 10348 11148 6849
5734,25079 25021 6826 6827 28146 6073 26260 2099 95 6342
5735,17624 29588 24294 3497 6822 18427 21288 8711 23494 4275
5736,8692 82 8545 3024 6731 9376 18699 2623 15165 6625
5738,23545 15909 15925 7536 82 3670 3671 29550 2792 21941
5739,82 15215 3077 15606 8658 8661 4150 15690 754 17636
5740,19075 15688 2222 15690 641 3671 18413 15819 7424 4185
5741,15648 3350 15754 4826 11151 11971 11962 11957 4825 4824
5743,24232 24059 2094 1551 7634 4639 23656 1702 83 2534
5744,23793 2458 186 3447 15193 8062 2425 2307 83 8523
5746,1753 7656 11146 10365 3669 7820 1039 8890 18337 3334
5747,9314 4811 23501 4658 11144 7807 23740 5938 18617 5769
5748,13650 4644 18428 1532 9509 3523 5016 13520 4147 4573
5749,28588 1411 29421 22539 7265 1518 18643 1497 3912 17160
5750,9352 1207 5985 6126 5645 13358 13393 4188 4313 13602
5751,3480 4004 2122 3385 18688 4639 4696 2609 13516 3062
5752,4255 14768 83 15536 5750 15532 4371 6069 1254 22424
5753,4601 16991 6260 5847 1379 6989 28814 21502 5656 4583
5754,6475 24932 24633 30548 95 25780 15496 30316 10484 26465
5755,4205 18620 5033 29218 18509 4389 22546 22494 13416 4354
5756,1376 13143 2808 7523 15774 18662 15821 22702 1727 3063
5757,24007 21208 2150 4831 1582 4235 15146 30338 7535 9490
5758,15146 6686 27565 15833 7817 18687 25729 1589 4601 23350
5759,15496 11146 6874 11148 6353 6433 6405 6876 6968 9106
5760,12425 3289 10187 13053 8215 1120 4244 5636 4658 9393
5761,6489 18427 18413 18370 15870 15775 3062 13796 23348 6663
5762,18102 4935 9733 9658 21216 6765 1489 2661 18095 6464
5763,18647 8492 14015 29059 22432 9452 18692 4993 3666 4523
5764,15536 4464 30011 8648 15541 31418 2583 22328 29174 16524
5765,28736 21620 21628 28880 18663 1190 3412 18077 31399 6997
5766,4221 10267 25562 10365 4634 30815 1975 18653 15862 30261
5767,18637 83 4614 5026 3063 4634 29064 6788 3332 4650
5768,3618 4779 28751 2199 10365 17295 28750 4796 21529 4781
5769,30518 33357 31426 22385 13578 83 22387 26070 28597 31306
5770,4004 9621 21192 1141 3597 21066 14812 5938 9300 1727
5771,8614 8724 18379 8644 2666 4224 9827 15496 7943 18602
5772,5033 8720 6741 4991 2030 19069 8718 9474 9132 29146
5773,17446 5656 22339 7251 5706 1331 5655 10233 5456 2613
5774,19753 4937 19754 20493 3669 9712 4141 18289 11136 8800
5775,18629 7933 4941 4701 4205 29183 30237 29684 64 18402
5776,6529 6664 3671 8724 3488 251 6278 6865 1560 6864
5777,23426 23760 21509 4235 14124 12645 17490 28647 23517 31548
5778,11046 21009 21011 21920 10902 12995 1687 15912 10358 7703
5779,30473 20845 1905 987 8032 25632 14022 25779 18269 21654
5780,20956 1869 10438 7703 1688 7590 1687 1450 7768 30256
5781,12680 21196 12679 25511 7924 12323 4881 13090 21054 12666
5782,17332 10997 24352 11131 8321 24309 6126 6741 5648 17269
5783,17398 1561 5532 648 7758 1723 15044 5697 22331 90
5784,17280 17334 7742 29963 8315 17456 8188 21379 29284 9214
5785,30315 17408 2286 4684 5616 17298 18898 2246 7725 17405
5786,90 30398 18973 4225 2021 22339 1913 9367 1644 1223
5787,1849 10346 25745 25730 10416 25635 18365 33392 10278 10329
5788,7999 16302 1950 7992 13372 30479 17410 9706 25603 13231
5789,1257 1258 5645 29207 29199 6058 30313 18898 4718 2212
5790,16348 16317 16309 16312 16363 25680 16298 16395 16334 16320
5791,6650 30775 11079 11098 30169 3605 19069 981 29979 33273
5792,10328 20955 24367 11769 5944 20956 23545 23551 21941 31403
5793,7733 7807 21622 24160 4406 2443 22489 6321 4709 28707
5794,4695 8870 23426 21495 27392 9293 29303 13644 13075 2314
5795,13994 16536 30399 4504 17027 16496 19540 1838 1688 24232
5796,2341 17261 17334 17280 1946 25619 25607 8287 7814 8229
5797,4868 29907 20889 20873 22941 20829 13110 23216 23204 22946
5798,24983 24923 12116 12215 25236 28271 24309 17386 27033 30317
5799,21653 21654 21628 2539 6934 12720 29725 21621 28966 18417
5800,2732 21642 30633 17071 7684 4860 22945 2169 21639 7855
5801,11364 3655 3654 13948 7408 5447 7410 21225 26249 1726
5802,16314 558 1905 16410 23213 23223 23219 23277 16335 30729
5803,28806 28808 28810 5718 5829 29190 1187 18858 19369 15941
5804,30743 2229 30729 18405 11303 25603 2215 2294 269 5040
5805,13530 30040 13377 22699 13395 3101 13326 13372 15415 3258
5806,18413 18370 4007 18674 24294 18427 15437 9329 2153 2355
5807,26288 25122 34500 36103 26165 34805 35218 35654 27179 35016
5808,1720 1090 1719 14866 14893 418 5334 7890 15591 12932
5809,253 819 9079 156 803 153 847 841 10296 845
5810,24194 34363 4280 20113 32797 27384 25919 16196 16198 20219
5811,4224 8724 685 8614 85 9376 3697 14910 5735 15182
5812,8492 1411 971 3898 18170 21188 15705 13385 18130 29443
5813,1781 1568 2318 7867 7425 28605 1870 13395 28600 13477
5814,18664 29948 4874 17186 11232 4038 4358 2731 18099 24338
5815,4852 4915 4584 1379 4854 5647 10267 1883 7807 6125
5816,1589 4514 21055 16207 1692 5358 12446 23350 12284 14812
5817,25021 5844 31161 24441 31158 25544 24533 24257 24283 11666
5818,17158 28761 13335 539 6334 23030 18046 3938 18667 21201
5819,11529 29125 6546 9739 29092 24338 18094 9428 4717 9760
5820,18070 13252 7648 13630 4812 4479 85 1397 18335 14015
5821,30337 21318 29550 24041 28884 8760 22087 82 3337 18973
5822,9725 30742 17014 29518 16937 4878 6638 17015 6803 16963
5823,13881 13859 7168 13866 13837 7286 7376 7167 13860 4851
5824,13355 12724 4860 29443 3848 28707 16312 16380 16422 16403
5825,1582 2271 2170 2237 9346 1331 4662 2171 1380 1379
5826,19640 19639 4839 30979 10291 19641 3570 3378 4691 6662
5827,82 7716 9298 4829 4000 6591 9335 8702 4855 4297
5828,11147 11146 4185 3671 4923 3670 5054 13287 11148 2242
5830,1188 1187 7999 29205 1904 3735 934 3670 7993 6015
5831,4439 19201 539 29511 28741 4191 28588 29496 23367 10220
5832,4371 4319 85 3756 2566 21286 663 2836 1146 4580
5833,2969 2980 15069 3006 12639 15150 7448 82 18432 3121
5834,28503 35602 33660 28048 20056 25122 26328 27072 30317 20057
5835,3799 6408 6414 23426 11187 927 1278 85 1777 17154
5836,7254 11466 7200 6933 7194 16938 13762 17662 7195 14872
5837,15223 85 26247 32783 20151 12347 25099 4313 35018 4998
5838,13581 8028 15957 13671 11146 3302 17310 11148 11643 88
5839,29413 16815 7583 22132 18968 18987 29424 21395 29346 29345
5840,16723 17552 9364 870 6672 11147 11148 16724 18970 15951
5841,13716 298 691 403 15312 9979 2804 9404 3383 3439
5842,21634 1374 22424 28600 28710 24723 21648 7923 4304 1082
5843,4935 20909 18474 85 8612 2389 18591 21055 14812 2692
5844,6950 7685 3101 6218 14779 9725 12473 9535 7705 9425
5845,30407 19433 9637 9636 3156 30284 4366 3114 27924 916
5846,15677 6796 9467 491 18645 1771 6591 950 8696 18359
5847,16635 16705 16686 16670 16723 16708 16739 23299 1565 21778
5848,1889 21936 3628 6255 3592 10298 11397 30338 9444 1381
5849,3480 9433 1468 3439 15606 6970 82 21295 3179 9434
5850,4601 6060 85 34006 32403 870 2389 3536 30142 12446
5852,16536 29533 21532 1494 23006 13254 9706 965 4622 8852
5853,1970 18342 6544 2869 18359 5032 64 25017 551 1965
5854,22825 7309 25947 5590 24797 20742 24194 33989 25324 28207
5855,10365 788 8760 1970 6151 85 5361 5370 5373 82
5856,10004 9188 3411 3463 3570 9985 3515 9935 6485 7857
5857,30737 3365 18650 14700 24077 19096 30715 23625 1921 30738
5858,4561 10365 31306 11574 24751 11575 4938 2986 2980 11611
5859,31589 31590 31417 31421 13518 1350 31419 23030 11159 25758
5860,34722 36789 34944 25079 31649 33481 31644 31645 25254 31643
5861,4830 4947 3546 16208 10364 9629 21192 23421 10331 3574
5862,7913 7841 7579 30594 1542 30301 30282 8379 1455 9725
5863,4937 4211 85 15082 12317 92 6116 4313 3867 5656
5864,18667 3962 15882 15116 3609 18641 4685 971 18645 5811
5865,4137 12741 29580 29005 5800 4417 7542 19371 22533 29450
5866,7812 21653 19275 4881 22404 4895 17071 29563 30141 15391
5867,11455 6927 3639 15690 10971 3049 3061 10116 13787 10169
5868,4601 15345 9416 11777 14128 24129 4829 4185 4948 18111
5869,18117 24356 4840 4839 24355 5605 21025 10363 10404 6093
5870,22508 22507 15691 24526 19074 15819 20502 20504 19447 10029
5871,33357 20582 16584 18006 6686 26736 26070 26166 16879 4937
5873,26773 37160 24935 33957 34988 33647 27866 37884 25249 24922
5874,18646 21568 1338 29380 29348 1364 30294 1716 23403 10035
5875,5054 15882 23722 18296 18295 99 6796 4385 8609 13303
5876,11148 11147 10172 10200 10096 4804 85 11161 9944 11151
5877,16609 16671 13221 16669 4503 16784 29863 16675 29615 29616
5878,25958 26526 26284 26174 27653 28130 27021 28385 19034 29494
