user_id,item_list
6637,14395 14140 6145 30827 30828 17094 6073 3284 16539 17265
6638,9677 4588 14140 96 1829 26461 26433 26053 19342 31763
6639,17699 17698 24280 24441 24201 24279 11618 24257 96 25643
6640,25570 14140 19068 25708 20757 1964 33461 25572 6099 5871
6641,11007 9356 14140 22702 13606 24570 23792 4299 24938 14142
6642,27392 25254 7927 24532 26531 14140 18427 24562 25439 15345
6643,24468 25088 24470 7952 16937 14069 14065 17014 24753 25882
6644,24965 36069 29189 96 31567 14140 36397 2383 27172 19967
6645,24355 11667 1687 11985 1643 15617 7703 11790 1450 2494
6646,20376 19965 2408 19964 11104 25639 25167 25187 14140 25421
6647,4276 13170 5527 33461 5528 6165 2671 1753 21136 6184
6648,1 9314 13071 15146 3618 5636 3697 4316 13192 23170
6649,24780 7927 9258 24860 7991 25250 25140 3264 20355 14318
6650,3295 23687 13248 3317 23780 6650 16544 3298 9681 5871
6651,4111 96 22957 33461 4694 1893 1775 1963 2022 2023
6652,11187 23021 1775 96 11146 1660 1893 2013 1963 1962
6653,96 12565 8026 12458 17263 2480 17323 17261 23712 12351
6654,8038 7995 22701 22666 15912 21920 15906 35522 8026 14046
6656,30893 96 31662 15912 2023 1963 21923 1894 3317 15466
6657,1848 1962 3259 2181 22702 21919 13287 3108 3286 6083
6658,15891 96 21922 21923 9001 1730 8515 24388 16720 21919
6659,37432 37718 20644 37998 37814 27820 28158 28419 9123 21924
6660,11382 11406 11436 32804 26935 27045 11426 4695 3799 33164
6661,19783 10058 10513 10525 10539 2109 10057 1828 3259 9640
6662,12198 11329 11343 11399 397 11335 24176 11347 564 563
6663,28362 27123 96 28008 31861 24412 35332 32048 25168 25402
6664,18390 1894 2020 6073 2091 1895 13104 30784 1963 22767
6665,2020 20757 1962 2022 16518 1955 24305 25817 20761 27249
6666,12142 12116 3102 3104 3105 21924 12176 18449 2796 8655
6667,15912 7928 36690 6408 11396 6849 6414 11433 32994 96
6668,3670 6489 11667 3671 11762 4659 23718 6115 4968 24367
6670,6408 1828 24705 4276 19068 23780 6474 24894 3045 17041
6671,14140 20085 27518 15305 20086 20088 28362 9676 27123 31941
6672,8026 13659 8035 33461 8032 26412 16196 6715 1963 8043
6674,25562 24695 1589 30220 17699 17706 30319 37082 15345 21477
6675,14661 14563 26680 26863 26639 34357 21769 28092 28250 35530
6676,19776 29522 25492 25191 32433 15906 26340 27792 21924 23281
6677,8877 23144 16285 1778 13607 23873 16340 16467 2206 16316
6678,19966 20378 20376 19967 32574 24268 19964 19965 33023 25851
6679,26309 26907 25523 14140 25156 20346 26866 5576 20257 26458
6680,31657 30828 1660 31663 29238 31658 2022 26412 96 1894
6681,4588 30163 1660 96 1849 1440 21909 1575 3310 7999
6682,11154 95 1895 22666 21920 21919 15906 3237 1893 15912
6683,11401 11370 11415 11383 11347 11343 11329 11335 10624 11014
6684,21919 9356 6547 22701 19068 21920 21924 9680 6618 15906
6685,6083 6650 18390 3280 6613 13287 25708 13248 5960 1893
6686,1706 2118 2091 22991 2312 19618 1575 2023 13296 8530
6687,15517 11150 7778 7801 11961 11977 11152 6971 11974 4232
6688,13606 29189 15869 13671 15925 934 95 23722 4062 96
6689,28172 25883 30319 13606 11121 25563 25562 15320 31516 25701
6690,20545 21045 21926 3335 30784 3108 13287 10405 8043 2023
6691,9354 6741 10362 10292 21181 2082 6532 25339 24372 10363
6692,14519 25187 14556 24800 37693 32560 24426 14587 24234 32788
6693,13675 20075 8970 15951 27916 14537 25861 27727 25309 36722
6694,20244 26788 33493 35628 25067 35667 25161 25572 20539 3211
6695,31479 20488 38092 30622 37667 20712 31714 28530 38009 28486
6696,25563 30261 25140 10365 31516 2212 25562 6489 3811 30407
6697,27045 26935 28399 6547 33685 24435 28485 33178 36690 35926
6698,3104 29235 22736 29221 96 12315 6753 12331 7807 12411
6699,30826 11130 31663 31658 25233 19619 12565 30890 2024 35401
6700,36988 20471 20682 21728 24384 20680 27577 28448 26879 24383
6701,25018 30270 25620 10404 30503 9255 30277 10362 6758 7883
6702,25262 20121 26041 28365 23782 2477 18282 31567 1440 25594
6703,24473 24260 7769 34076 25863 20326 24234 26896 32850 25127
6704,95 14140 6073 6084 20976 8250 11149 32212 8243 21045
6705,3104 13221 22629 3274 6480 21920 9679 22566 1440 6566
6706,2020 8026 13261 13104 23013 1775 6650 13248 1848 1849
6707,14140 33317 26589 27392 3302 3289 6099 5871 1963 26117
6708,1893 9680 96 9356 3284 23013 11329 3310 23760 23780
6709,24548 17711 19994 19639 24930 12091 15411 25034 20386 25730
6710,24686 29221 34689 3105 26951 30827 24838 20340 34684 26172
6711,26134 24687 20361 12215 20301 32069 14047 27751 10854 27786
6712,11195 14142 1995 2215 1881 13462 7669 2163 22639 20935
6713,15906 7960 21920 7958 7959 6414 25106 6408 24646 23601
6714,96 34696 23722 34694 34684 34695 20754 27184 20244 33706
6715,22969 1737 9676 1377 7999 1378 11757 30164 30163 6051
6716,26576 26160 20424 25721 35360 27722 32292 28583 95 23740
6717,21922 20744 30300 23844 36438 7900 15906 16238 2307 23846
6718,7927 7999 21920 9682 21891 7995 21922 22666 15912 11129
6719,8337 17338 8338 28493 24353 34361 25224 25736 8428 8333
6720,3411 3599 3484 3570 14792 3463 14823 34111 34774 33165
6721,20472 37105 26951 31344 24637 20028 25583 28362 26361 20685
6722,23760 22702 8022 22701 30788 23761 2119 16539 8006 6145
6723,10986 6808 11117 17335 7750 19072 21865 24324 12420 11090
6724,20742 35628 19553 28146 25254 25079 20236 30541 15550 26050
6725,5054 15451 96 99 14140 15470 22951 7888 9211 11147
6727,13288 14140 30827 1667 15891 15466 33527 33198 1963 20757
6728,9890 551 11909 11300 2782 311 2514 3019 11163 3645
6729,6532 6759 9354 6757 6751 5482 6529 3671 7881 6581
6730,24894 27249 21022 25803 1962 31898 16518 26190 24404 24895
6731,14137 14465 9658 25198 25844 3259 9356 27659 25270 25343
6732,25367 2408 8038 35520 2461 3298 15417 29680 12242 20300
6733,18216 3280 2020 23504 22730 7927 6613 5871 22971 31467
6734,24280 8083 13905 17706 17700 19951 26894 17705 26904 17698
6735,7881 5699 5531 4925 5460 5532 5462 5700 7723 5701
6736,21095 14140 28282 20748 25417 36844 37864 23845 28008 23846
6737,6099 3302 3317 96 16518 17046 10405 1963 1845 1962
6738,20525 14140 20121 20300 24388 26511 26934 33461 25640 27435
6739,36789 33481 31646 31647 31648 32410 32353 25216 95 11168
6740,25429 25800 17313 30934 34566 25889 19935 8760 7903 17249
6741,14140 34129 20712 33951 33772 26199 33582 30984 33545 34898
6742,32055 35653 36993 20564 24425 32056 37329 37428 32385 2383
6743,1962 20935 20945 1893 3286 15912 21920 6121 1952 22666
6744,95 99 22666 7888 21919 7 6165 6166 4588 6209
6745,1964 96 32212 5871 2022 23762 26190 1737 3302 22767
6746,25233 8028 1573 8001 32940 30828 20355 24544 26680 31741
6747,11414 11367 11379 11436 12217 11399 11396 11406 10879 31637
6748,95 9676 6650 23687 6649 3253 13194 29671 1690 1828
6749,35140 37974 29238 35300 26038 20360 28471 20362 35721 20564
6750,24792 33880 26412 26352 27204 20041 14365 27436 20125 26544
6751,26977 20740 20698 28500 2477 36884 36413 26951 20747 26675
6752,6735 20922 1955 17080 3296 15966 35160 33086 32039 24326
6753,2241 30784 8043 6765 13298 17086 31315 31313 2023 31316
6754,9676 1775 22555 95 9717 9709 4588 1654 13659 13660
6755,20085 20092 95 1893 96 20088 31947 31944 4588 31941
6756,16980 6778 24435 25789 12544 14007 17010 25662 30742 12553
6757,16196 22767 23010 8046 25362 8028 26720 9704 25255 8063
6758,6650 31313 23013 31317 31315 6765 2241 16965 7866 18273
6759,19769 19766 24472 19690 31728 95 19768 24807 10406 10361
6760,29774 18932 18986 9543 19002 19003 23660 18936 18931 19036
6761,24989 25817 24671 14250 24789 24973 19790 25140 25797 24841
6762,26923 26033 27517 36338 27330 28551 28414 25708 20757 25920
6763,26935 27045 28399 20761 27815 20244 11433 1446 1022 11399
6764,24671 20757 33317 24556 25570 34684 19676 33821 26190 26352
6765,24993 11045 10375 17320 17334 10418 17295 17316 30257 30503
6766,4784 4756 4779 4796 29781 4781 29780 4789 4990 29782
6767,13287 2183 23013 21045 21927 13248 2255 14140 2241 18209
6768,32068 20481 32067 25379 20479 27407 25381 28106 26505 27495
6769,95 6686 6767 14140 21196 26251 4824 21941 11121 6547
6770,25076 25077 24575 24417 27231 27298 2454 26507 20375 24404
6771,24404 25426 25233 23844 25367 34689 25581 3213 15966 19704
6772,19072 24382 33277 22818 22822 22825 33745 22817 22816 24383
6773,7127 28146 7128 19553 25643 6114 33317 14812 25079 5539
6774,24686 2371 1737 19619 19618 2024 30828 24181 19621 11104
6775,25381 36069 20574 20500 20724 11109 7898 27231 27768 20723
6776,30827 27936 20575 27784 20574 28097 1964 95 1775 26712
6777,25140 26254 26178 37515 24905 25640 24388 25563 27118 12829
6778,36069 27661 26254 28476 25168 28023 20632 36509 34427 28208
6779,369 14898 371 14988 14856 9202 11903 9049 11149 15055
6780,19900 19898 24471 19899 31986 14082 8007 2312 31985 25423
6781,26334 27715 27538 14520 26997 27421 27474 34928 24268 36523
6782,15923 20944 6083 23420 2153 3466 23350 2028 1708 9299
6783,11973 11618 4826 11962 11970 27153 24279 11959 25868 20425
6784,19619 12198 21924 14505 24426 24417 10879 26600 30215 34791
6785,95 30157 30165 16676 3284 25992 30156 32076 15912 19745
6786,14590 14623 14625 14615 26709 26697 31026 14627 26750 31035
6787,20085 20092 20088 20087 20086 31942 20089 20090 20091 31944
6788,6618 15912 3259 95 21920 33706 21924 33382 14050 34352
6789,11379 11412 24435 31396 30213 13659 33677 30215 29855 28055
6790,22806 22818 30755 25233 22814 24922 22819 23845 23847 22812
6791,23714 23683 33240 2222 4298 23715 20742 34867 23740 32110
6792,7883 10277 2080 17222 9299 17419 11046 7737 24292 4925
6793,23300 1668 23021 6073 5935 95 6083 5871 5054 17220
6794,10365 20633 26709 36872 14590 14593 14627 11109 26242 14626
6795,3258 6083 3298 6613 10405 8849 1849 1894 30816 13287
6796,6084 30893 8043 26309 13298 3110 1894 1964 24807 96
6798,9676 6073 18224 21922 3302 6649 1963 6624 21920 13248
6799,26434 7901 27659 14140 26744 25087 24800 32592 1895 36989
6800,37938 36337 27659 33317 35545 24686 14140 95 26192 20562
6801,24416 35096 19618 30893 6474 25431 8062 25078 31658 25353
6802,25402 25392 37811 28511 25426 19966 14318 20529 27271 26006
6803,3101 15912 4588 15466 21924 95 9676 96 9677 1654
6804,7793 13762 13691 9971 7195 9944 7196 7194 6656 418
6805,20678 20473 10987 10945 11081 24371 36895 20683 16171 20681
6806,20090 31941 20087 20086 20089 27882 26639 35148 26680 28092
6807,20092 25817 31941 26050 26308 27202 20089 26870 31943 20090
6808,4298 13892 3618 13706 1193 13856 21 6686 4004 1194
6809,19619 1775 20479 36697 28529 27154 1895 31658 2380 30893
6810,31657 1894 1964 23013 6073 31663 31662 2022 8034 3110
6811,10418 7969 8067 14023 10903 33113 10358 11046 4008 23722
6812,25507 38039 38119 24553 26191 31031 25431 95 31034 25415
6813,16180 2020 24800 30826 1776 25187 3799 24622 24870 3605
6814,28476 2408 26254 2469 17282 17334 12406 95 8321 17280
6815,1893 4276 13221 3295 95 11550 24807 11560 32212 11007
6816,12116 12148 10689 11089 12215 12939 12946 12846 1792 1793
6817,24574 24993 26867 25411 28414 21660 22780 26722 35302 25437
6818,14142 23782 1766 17046 2024 1952 18390 23761 21926 25091
6819,10557 10568 10619 11320 11317 10550 10629 10730 10558 5577
6820,30828 25380 30893 24416 27544 37187 26552 24425 27300 34594
6821,2022 2119 2023 16518 1775 6715 2255 21926 1894 21922
6822,3298 2020 7999 95 8806 21926 1848 1962 1705 1849
6823,14825 6730 8547 1589 9352 20988 10365 5882 2287 20596
6824,6827 6826 26260 14701 19888 19448 25908 19462 27572 25668
6825,20308 14244 35302 26033 20056 28414 12105 1991 95 7770
6826,24201 17710 21010 17698 6105 10771 12502 11121 12489 30545
6827,24355 6532 2667 95 1254 2638 10362 14109 4211 4840
6829,1660 6649 6084 30784 1964 1962 18224 11909 1377 3110
6830,13288 13287 1766 8535 3264 20976 8849 1104 6083 21045
6831,20092 20085 20087 24115 31942 20086 31944 35022 31946 6446
6832,32006 7535 36813 20472 4074 35581 34852 20742 31920 4065
6833,19619 31657 31663 35096 30827 2022 1963 30828 3108 3110
6834,2905 7947 11154 4566 639 31419 15797 654 3335 12626
6835,10363 1894 21010 21011 7553 10298 6760 6752 32212 6107
6836,24235 26492 12142 12105 12116 24773 12094 34303 32272 26134
6837,2283 1964 2119 2346 2023 2253 13298 10405 2215 8038
6838,20976 6708 18390 6649 21918 6650 1964 3115 23016 4924
6839,24572 25218 27330 33669 33015 11150 25920 28066 26923 36338
6840,30545 11007 11146 30319 11383 6758 11343 11014 6408 23707
6841,26269 25699 12572 30569 28296 31947 27218 25640 27078 26686
6842,1627 23687 21532 185 30205 6099 29671 5871 4969 23006
6843,22736 24800 30755 24896 26172 24568 30827 26977 24388 26909
6844,2505 21095 2507 27374 27583 20740 11104 27844 27745 17337
6845,11148 25853 33199 33198 1962 1848 23687 13104 1849 33461
6846,13287 30784 23780 2283 13288 2022 1895 35299 16518 1894
6847,20566 37101 37223 31567 20564 37329 36308 37428 24575 20565
6848,13298 9606 26544 35299 22675 16714 14331 10405 20653 15466
6849,24279 27153 32751 24283 20424 32705 31023 17698 20276 19237
6850,36069 36397 26330 35374 28545 36570 35561 25343 14613 36261
6852,19553 32004 20742 26296 25254 25595 19552 25668 26531 24532
6853,653 8974 9086 8975 24768 1894 8987 1167 8993 25965
6854,15949 16827 15951 16624 773 16674 8384 2668 5293 8381
6855,37187 28164 35382 26033 30554 20458 24810 24383 27128 19949
6856,5011 18370 515 9434 405 3024 2795 2910 18413 29263
6857,26951 37082 13065 25586 11349 6780 12485 3654 3113 30261
6858,7287 7400 17633 18245 7289 18248 95 1963 37357 17709
6859,10416 37693 7900 6294 10346 24416 27110 30215 26915 34674
6860,3259 25255 95 35687 27565 14451 12458 27943 36985 2375
6861,21922 33174 20031 20030 16518 20510 1964 20363 20073 20074
6862,9676 22957 4588 13266 3305 1574 1661 3296 5950 24305
6863,26296 25079 19553 28146 32004 25439 20236 12473 33771 20045
6864,9677 95 14140 9717 11149 29684 31514 17046 20382 3799
6865,20471 20680 20472 20678 20473 36639 36895 14240 20683 20679
6866,1893 13659 2408 2022 25140 36844 2020 28282 14140 4923
6867,24539 2024 20705 19744 22969 24686 24864 24921 32621 1730
6868,8032 8043 95 23015 23013 13660 8063 19922 14504 2075
6869,35382 20670 32069 27831 36783 28260 27616 36850 37472 26444
6870,14566 25215 9658 33773 33694 34705 26453 95 14365 9663
6871,2407 2454 27218 26178 26188 26851 25418 26468 2379 12571
6873,12215 12148 37041 37864 12142 12176 36844 28282 36663 33317
6875,6073 32212 95 1775 21922 26217 13288 27800 2022 30784
6876,5871 30826 16539 24881 29245 9676 4588 23687 30827 30893
6877,25436 31581 31582 25416 28247 28026 37675 25417 31583 28025
6879,1893 1894 30893 95 30784 24855 31663 8062 35299 26784
6880,27231 36697 20615 27505 27403 27910 27750 27583 27602 27709
6881,3224 9639 6099 20976 95 18348 23687 4923 15466 3317
6882,6741 4852 7579 1782 8849 13829 13061 4923 1779 4584
6883,19967 20377 20511 20378 11079 2478 37964 19965 2374 28086
6884,1589 25026 30446 14812 25602 19092 13581 9122 15320 20582
6885,6083 3302 13104 8028 23011 7995 31662 3110 1849 2117
6886,95 25367 25140 20479 24388 25085 20244 31480 31479 25699
6887,2294 2425 2255 26048 31563 8535 2256 8055 20976 1776
6888,9264 7928 3618 4601 9190 1 9352 8806 9213 6321
6889,9676 11149 11146 14140 3110 3317 95 9677 11147 4185
6890,12335 12217 12176 3671 12215 12142 34056 12116 12201 12105
6891,95 25018 25720 1378 30503 13192 25666 25636 30548 33950
6892,22666 95 1895 21924 21919 13287 21923 1775 23792 2022
6893,14317 26951 27518 27231 25701 34546 20615 26795 26977 26918
6894,23846 1962 20761 23844 25750 25889 23847 33461 15451 25844
6895,3110 30827 2022 1962 6099 3317 1963 5871 2283 18391
6896,6414 6620 6446 22666 15891 21922 13221 15912 25853 17654
6897,1596 1598 7883 909 13812 910 565 4004 1825 14365
6898,1022 1023 14486 95 1226 14498 26093 1448 36449 14544
6899,35444 27134 34415 25701 20566 20594 2407 28423 32056 27846
6900,10407 32004 10321 11667 10361 9676 10376 4588 30690 30689
6901,19553 30548 28146 24558 32004 16518 25439 12205 25320 25652
6902,27337 26357 95 30317 20984 9266 25162 7723 26165 19703
6903,20141 25106 35299 31536 12458 17578 16060 26723 25255 25411
6904,17699 4925 17706 4926 17705 10365 24695 21477 11078 30545
6905,2283 2181 3110 23801 6649 2307 22998 18390 2241 23835
6906,13288 25708 3317 3110 21920 10405 23789 30523 35299 8058
6907,4839 25079 28146 35293 23722 23718 10404 26261 6532 35668
6908,15906 15912 3302 21920 20121 20600 25402 23782 27392 21919
6909,1378 15496 17499 20976 29744 17528 23188 13045 29743 11147
6910,2024 2255 30826 1964 16197 1894 9706 23812 1902 31662
6911,8026 19704 20377 95 14142 20298 20511 2379 25288 1894
6912,30828 27981 20761 20757 7991 35326 27120 31605 28216 31954
6913,5584 5942 2382 20584 20583 6056 25526 12142 1449 30894
6914,34694 34696 26038 34684 14343 26170 24268 8400 27650 32226
6915,20363 20365 20071 20293 20432 20032 20295 15329 33717 20297
6916,3639 3638 9126 11978 31645 31644 3345 33481 95 7739
6917,11014 8015 7999 11383 11108 11007 3045 7995 15466 11407
6918,13071 26330 14140 95 11046 20530 14544 20375 35561 27216
6919,1621 9677 11187 2020 15451 15891 23761 29535 3333 5871
6920,25343 34417 25581 25411 20564 34698 25301 25583 25894 25125
6921,26689 34277 35983 33485 26338 8034 1225 14560 20346 34521
6922,1895 27659 14140 26434 1775 32212 24807 35821 3284 95
6923,6765 2400 2407 18390 23013 8043 2312 8525 29546 6686
6924,2020 26294 25474 24775 2023 3280 25160 34469 18391 6650
6925,27732 20531 20533 25411 37930 14582 28097 3259 14563 27170
6926,11090 25412 27852 6618 27575 25369 20344 6619 26552 28405
6927,26886 27298 27047 26131 36438 27485 27208 26298 27443 25417
6928,6414 21922 3302 6474 4276 21924 13287 21920 95 15912
6929,32076 30163 27446 30157 25992 30167 1894 30165 32079 32078
6930,1894 22666 6083 6618 2020 32212 30784 6084 13248 21922
6931,10057 36595 24425 25023 34634 34926 30277 24428 37956 12473
6932,5942 11367 11396 11390 11430 35299 1963 2477 10405 11126
6933,20376 19966 25411 20378 26505 27509 11104 28414 36397 36107
6934,26522 26194 36637 25466 36108 20462 26206 37278 36937 15330
6935,4925 1952 33263 23545 34764 5699 26466 24388 20420 32253
6936,21922 2181 6099 5917 3110 3315 23762 13547 20934 6084
6937,20085 20092 20086 31943 31944 31946 31947 31945 36361 35672
6938,11329 23003 8026 22736 2307 2040 23011 11359 15912 8865
6939,16817 14294 25730 25484 19329 16773 25448 26409 25247 31912
6940,1775 3618 9676 19092 6547 3101 6619 9356 8058 7807
6941,11433 30784 30167 4588 12415 21923 17947 25667 16625 16663
6942,6474 6414 11714 95 12406 11715 2212 8167 24355 7883
6943,8022 7999 21922 8027 8849 16553 29660 1705 21924 8007
6944,3102 3104 30828 20761 22736 95 14140 24445 8273 14395
6945,33823 25233 24686 26600 26022 24865 5671 19629 24774 5578
6946,28552 26977 27505 28008 26188 20483 20485 36129 28187 28275
6947,20092 31941 20088 27878 28543 20091 22555 20090 20089 9676
6948,36103 35654 14137 11382 14462 37014 22702 33261 36467 1573
6949,20757 31994 20244 30768 2982 14140 24642 32983 18733 35005
6950,25140 25889 24800 11101 32711 25262 3213 25187 25402 24870
6951,29235 29221 3102 3104 22701 30046 3799 13222 21926 1278
6952,95 1893 9635 22962 1775 18391 15947 20922 6083 18197
6953,25379 10845 11073 10905 11108 11089 10940 25381 10935 11076
6954,9704 20976 2346 2345 29680 3280 23793 1776 2257 18481
6955,15906 15891 21920 19639 19640 20761 30979 95 21924 32739
6956,15906 95 3101 21919 21923 14140 21922 1894 4588 1660
6957,20747 24416 25389 2477 32068 31563 37002 31026 21095 25414
6958,12105 12116 1023 12176 1226 8167 12217 1447 12288 1448
6959,2022 1962 3317 6649 3302 18390 16518 22998 1964 2023
6960,27502 25858 26935 26788 27045 25161 20180 26183 24445 24270
6961,8424 21626 4884 8404 8432 3062 22671 21642 20895 9299
6962,3101 33364 26038 6619 33277 6618 25570 24705 95 3113
6964,8104 482 1741 1184 10629 146 9003 5440 5390 5532
6965,11147 11149 119 16181 35299 14140 2982 4299 6446 2962
6967,11705 24309 11706 9065 315 9064 16111 24310 24353 317
6969,25701 26501 14215 26269 20633 25415 25563 27784 24993 14311
6970,2281 1929 1968 3108 21811 21847 1808 2327 95 2328
6971,6547 95 2020 33086 35299 6497 8547 1775 1962 9609
6972,20575 26568 26190 36904 21496 20239 26870 25851 9663 35785
6973,1775 5871 17046 21022 1964 3289 1962 95 1952 25708
6974,12335 11433 11356 11379 10346 10993 11396 13386 26935 3786
6975,29024 23216 21647 17768 16371 23220 31440 16335 18677 23203
6976,27455 27685 27374 26501 34714 24574 34972 25076 27818 15966
6978,95 24468 25854 26378 12899 34247 24471 8095 2395 2328
6979,17249 17323 17263 95 16180 11151 16215 16216 8547 13811
6980,19618 13287 31657 31658 19619 35299 3110 1775 33704 31663
6981,3105 29238 22736 13296 13298 3102 14548 2255 8034 28174
6982,13298 2215 2283 10405 2433 9658 2294 2307 2288 8032
6983,25888 20338 20339 25491 34352 26394 19659 20340 20757 20761
6984,20308 25055 25090 14264 26190 7727 25708 19990 16518 25981
6985,9971 12534 20354 17014 21945 9187 9625 10004 95 3654
6986,23013 2345 2283 1964 35401 8032 9698 1895 9704 21045
6987,25526 26378 14140 4588 24235 981 27968 18653 15947 32067
6988,20340 9271 9114 9124 2668 19868 34056 24685 9123 9128
6989,28353 36806 27423 26977 32655 36713 27709 15325 20575 37561
6990,31343 31344 8335 3289 10375 7970 5596 17334 7739 8337
6992,4221 21192 6489 3199 10365 23723 95 15449 20908 23350
6993,1893 6073 3295 22767 3284 18391 31313 2132 24305 2020
6994,30784 20976 30167 13296 6623 1955 1705 33527 6619 13266
6995,18390 1963 6649 2022 1964 1850 33086 2020 13287 13288
6996,12532 11382 23361 31631 12398 11414 12553 21022 16001 22860
6997,27518 95 1894 14140 1893 27893 28362 27123 1955 21926
6998,6618 6619 3101 15304 6099 21924 3109 20976 15305 22666
6999,1895 3213 26842 2375 27697 26867 28694 14555 25699 27078
7000,32069 28025 32070 31021 12571 31979 31976 27543 28082 2379
7001,6489 23852 7535 3786 95 5054 19856 13386 25034 8806
7002,6730 25079 21045 95 6686 21015 28146 7807 15343 2357
7003,25087 27984 95 24800 11014 25187 24518 25926 14317 5726
7004,95 24995 5054 19856 7888 99 3325 12335 26114 25157
7005,26254 25639 20305 14498 24416 25389 31811 27208 37515 19704
7006,25079 23722 9609 23683 13992 23714 28146 33240 77 6741
7007,15375 17827 4768 4756 4753 16799 4755 5205 29951 29780
7008,3237 17654 11195 14158 3256 8797 4588 22608 11197 23152
7009,18390 3295 6650 2022 11909 21922 2023 13659 3109 9676
7010,13287 2119 28292 3302 23011 22997 36612 24881 13221 2022
7011,26568 25367 33823 25817 1660 30836 6764 25421 23840 8026
7012,4926 8337 95 7883 6730 21181 33317 8317 10417 33821
7013,2040 2255 8839 6121 4588 22969 23782 8026 16197 5934
7014,25639 24404 11101 25417 11078 25402 25418 23712 2461 24575
7015,20593 26501 31582 35160 31583 28100 27768 27709 27749 28415
7016,95 8043 25708 12433 10404 14140 35299 26183 3302 8034
7017,7959 7966 7960 36437 26003 24901 14583 24900 14612 14584
7018,24417 11098 31020 28029 31563 31559 15966 25560 34631 14498
7019,23923 24270 5583 31463 25858 31464 20180 95 17063 31355
7020,7656 21192 29164 5457 95 2357 4141 2099 4932 8610
7021,28416 28275 27732 28108 26189 27784 36612 26950 37400 28464
7022,26260 24923 6827 23923 27965 26259 24983 25901 26520 26788
7023,26298 24429 20546 26422 27208 20548 37484 14500 34792 19938
7024,1022 11396 11367 1227 19968 24841 1446 19990 8026 24691
7025,1893 29651 4694 95 1895 16675 16625 22951 15451 32212
7026,2020 2255 1894 1964 23819 6650 23011 16198 1893 1962
7027,95 14140 16661 4305 29783 35299 22242 29797 17576 22180
7028,13393 6751 10298 2647 24343 25079 25254 6752 4854 9268
7029,26951 28446 27340 20704 25708 21095 28219 27078 36806 26977
7030,17826 4096 32820 19340 31306 1753 31277 17813 25402 20079
7031,12246 12335 12176 12148 9944 12433 11084 11726 95 11507
7032,29237 21920 28219 27661 27968 27231 18216 37814 24174 31467
7033,6166 6209 9625 17710 16893 6175 16908 16958 17711 6217
7034,29239 3302 2307 2372 25667 13296 23703 1964 23011 25908
7035,30826 30827 31662 1378 19621 95 2371 2408 35401 2024
7036,20547 27495 20548 26049 25948 26033 20545 14210 27443 28415
7037,24268 31336 24540 33487 24780 25934 31384 24543 33966 29644
7038,3310 4185 7542 95 3671 13993 7779 2583 9299 70
7039,21551 4778 22226 29368 27564 29280 27563 29418 4788 21385
7040,25701 7898 2480 35096 8062 35401 30827 26009 11128 30903
7041,14486 23840 31559 29979 19702 25639 14579 8324 25980 25390
7042,7789 1992 25039 30893 6619 30826 24186 12309 26524 24371
7043,31395 31396 30212 30214 33677 27844 35869 24382 30215 37812
7044,396 95 397 909 1596 21924 4298 1598 3295 910
7045,15912 21924 25077 30934 15906 14140 95 30827 30828 25352
7046,34694 34696 25806 25569 14140 26038 32810 27303 25547 34105
7048,13104 8028 6622 6618 13287 8022 9709 6649 30058 1955
7049,30827 9124 19619 35096 31657 15912 15906 14140 9128 2024
7050,31658 35096 31662 30828 19619 24568 16518 35401 25233 2024
7051,11187 95 20757 30541 15550 12558 3302 21920 20742 27231
7052,14661 24774 14654 24988 27831 26254 36370 20309 11128 27835
7053,6099 10405 3110 3317 2215 2255 21045 2075 8043 30784
7054,27492 26169 34176 36294 25578 34668 19342 31908 27184 20257
7055,25114 25859 24686 28301 26867 2379 32069 24622 26172 3108
7056,22822 26434 28164 22819 26744 22818 35821 34926 35543 20338
7057,2024 30836 21828 21926 19621 2312 3296 1462 17072 5950
7058,26191 33998 24600 35184 23890 34044 14232 27061 25583 25582
7059,11149 11147 95 9491 9622 14140 82 2796 8439 5482
7060,25140 25415 20420 95 24712 11101 24388 25426 27844 24389
7061,24415 20576 11108 17261 26827 25379 11079 25419 23845 21729
7062,7063 7144 11161 7095 3104 7075 4653 7104 29235 4276
7063,27173 26181 26754 14294 26687 25764 14140 25512 1438 25241
7064,6099 21920 1737 21924 1895 6414 23298 1893 1739 23011
7065,1894 21922 22666 22701 15912 21924 3108 15906 18390 23780
7066,25189 26754 21818 14294 12176 2668 9128 6541 25241 20534
7067,26188 28500 20644 16518 26951 27685 28552 28187 27340 35096
7068,20120 26274 31805 25558 20612 20630 31582 20121 20257 34623
7069,2022 18390 1775 1963 23013 13288 3110 1893 34469 16518
7070,27926 1894 20675 32212 21923 95 20636 14140 1775 29781
7071,24540 6650 18390 3280 30827 29245 19744 1766 1378 20175
7072,12094 12215 12142 12176 7991 12246 19792 1955 17429 8007
7073,16721 16663 16827 16631 16739 29362 16762 16732 16709 16612
7074,4504 4503 17947 17850 31459 16606 29873 29715 17921 17916
7075,35200 33869 14846 33734 36212 14856 33668 32656 34192 15016
7076,13581 13671 11649 5882 5968 10351 4297 6077 23397 1174
7077,33756 31619 32472 19448 20354 19688 14365 19690 24260 31201
7078,23889 14538 31697 34038 24813 19896 25832 23325 14216 14483
7079,33263 15508 16723 28595 17942 15484 16593 16807 16720 17966
7080,33299 33829 33043 33660 31787 29617 26328 26329 25122 28222
